"Baudeau_1" "Baudeau_2" "Chastellux_1" "Chastellux_2" "Condorcet_1" "Condorcet_2" "Deleyre_1" "Deleyre_2" "dHolbach_1" "dHolbach_2" "Diderot_1" "Diderot_2" "Guibert_1" "Guibert_2" "Jaucourt_1" "Jaucourt_2" "Jussieu_1" "Jussieu_2" "La Grange_1" "La Grange_2" "Marmontel_1" "Marmontel_2" "Meister_1" "Meister_2" "Morellet_1" "Morellet_2" "Naigeon_1" "Naigeon_2" "Pechmeja_1" "Pechmeja_2" "Raynal_1" "Raynal_2" "Rivière_1" "Rivière_2" "Saint-Lambert_1" "Saint-Lambert_2"
"o   e  " 0.0430871977163785 0.0549042405451668 0.0475778546712803 0.0539100995180437 0.0463771867382817 0.0431136691888163 0.0563252131151092 0.0530010492044434 0.0431606547471325 0.0431015904486876 0.0508223488575785 0.0411059668556099 0.0495620225614946 0.0592896027596615 0.0517386336689159 0.065788764141888 0.0322154569762572 0.0440273184141575 0.0430385194749301 0.0290135396518375 0.0519149028217913 0.0509203583926501 0.0519003081580797 0.0443867056403594 0.0571971250350737 0.0506935306426214 0.0627406862532993 0.0368084876042005 0.0571705948977941 0.0453862695728288 0.0562083166690087 0.0443195330234569 0.0538642190765518 0.0635228251507321 0.0399961084867418 0.041058443452799
"e   o u" 0.0560133570312921 0.0549042405451668 0.0454152249134948 0.0582229074794872 0.0399059513794517 0.0474250361076979 0.0639074533421432 0.0378578922888882 0.0561088511712723 0.0549545278220766 0.0443343894289514 0.0475963826749167 0.0334004934653551 0.0657575594243519 0.0474270808631729 0.0485326948587699 0.0472493368985106 0.0536918517245823 0.0312029266193243 0.0247152374811949 0.0605673866254232 0.041169651466398 0.0724441801373196 0.0671213597488362 0.036692495305519 0.033436158508963 0.0508415905845701 0.0476345133701418 0.043147618790788 0.0551118987670063 0.0497227416687384 0.0497243541238785 0.0452459440243035 0.0376830318690784 0.056210747062448 0.041058443452799
"t e s  " 0.0517046372596542 0.0516745793366276 0.0270328719723183 0.034502463691548 0.0377488729265083 0.0474250361076979 0.0628242761668526 0.07787909270857 0.0507137693278807 0.0646523856730313 0.0367651034288866 0.0584137423737614 0.0463297167422667 0.0409637255430389 0.0582059628775303 0.0355906428964312 0.0698001567818906 0.081611614621365 0.0430385194749301 0.0548033526756931 0.0378546166408895 0.0281687088980618 0.0573065902578797 0.0627909494424597 0.0453260236126999 0.0431434303341459 0.0335338150664186 0.0368084876042005 0.0345180950326304 0.0529506478349669 0.0356706625014863 0.0335098908226138 0.0420140908797104 0.0462962962962963 0.0626966024927304 0.0529437823470303
"  r s  " 0.0754025960036624 0.0678228853793237 0.0410899653979239 0.051753695537322 0.0496128044176967 0.0463471943779775 0.061741098991562 0.0475927788774594 0.0485557365905241 0.0560320675832938 0.0313584705716974 0.0475963826749167 0.0581815047461024 0.0592896027596615 0.0420376398559941 0.0345121385662363 0.0472493368985106 0.048322666552124 0.038734667527437 0.0386847195357834 0.0475886609199753 0.0390028277050086 0.0259501540790398 0.0281476669914474 0.0496427877662904 0.0409862588174386 0.036779022976072 0.0259824618382592 0.0442263092605577 0.0702406552912826 0.0562083166690087 0.0529672467841314 0.060327925365738 0.0462962962962963 0.0529678193473067 0.0669900919493036
"l e   d" 0.0560133570312921 0.0516745793366276 0.0529844290657439 0.0409716756337132 0.0593196574559417 0.0571256116751816 0.0530756815892376 0.0454294707466658 0.0539508184339156 0.0441791302099047 0.0519036754290163 0.0432694387953788 0.0452522814691907 0.030183797768555 0.0506607454674801 0.0528467121795494 0.0461754883326353 0.0558395257935656 0.0333548525930708 0.0257898130238556 0.0475886609199753 0.0682549484837651 0.0486565388981997 0.0530475262531125 0.0571971250350737 0.0377505015423776 0.0443511747652633 0.0443867056403594 0.0399115473814789 0.0313381385145722 0.055127387502297 0.0562101394443844 0.0506323659319587 0.053832902670112 0.0367531807716006 0.0464608702229041
"p a s  " 0.0290838584585555 0.0247607359321341 0.0540657439446367 0.0442062816047958 0.0431415690588667 0.0528142447563 0.034661669609298 0.0367762382234914 0.0291334419543144 0.0323261928365157 0.0670422474291461 0.0594954783436459 0.0398651051038109 0.0452756966528324 0.0441934162588656 0.037747651556821 0.0257723655810058 0.0289935999312744 0.0408865935011836 0.0365355684504621 0.0562411447236072 0.061754477199597 0.0497377953181597 0.0508823210999242 0.0884936651486046 0.0808939318765235 0.0832936696811042 0.0671213597488362 0.0355967855024001 0.0378218913106906 0.047560883335315 0.0540482110042158 0.0420140908797104 0.0527562446167097 0.0497248916321655 0.0572657237631144
"r e   l" 0.0430871977163785 0.0387559345024707 0.0367647058823529 0.0366588676722697 0.0636338143618283 0.0463471943779775 0.0541588587645281 0.0486744329428562 0.0496347529592024 0.0560320675832938 0.0573103082862055 0.0400242308857254 0.0387876698307349 0.0474316822077292 0.0528165218703516 0.0485326948587699 0.0451016397667601 0.0429534813796658 0.0441144824618033 0.0483558994197292 0.0540780237726992 0.0400862395857033 0.0464940260582797 0.0541301288297066 0.0442468325743023 0.0496149448842678 0.0573320064038769 0.0368084876042005 0.0604066663071032 0.0421443931747696 0.0540464583355853 0.0399956761431197 0.0420140908797104 0.0473729543496985 0.057291722967495 0.0497023262849672
"n   e s" 0.0560133570312921 0.0613635629622453 0.0367647058823529 0.0474408875758785 0.05176988287064 0.0452693526482571 0.0487429728880753 0.0356945841580946 0.0636619657520205 0.062497306150597 0.0400090831432001 0.0486781186448012 0.0517168931076466 0.0344957688783485 0.0560501864746588 0.0517682078493545 0.0644309139525144 0.0493965035866157 0.0268990746718313 0.0322372662798195 0.0594858261499692 0.0509203583926501 0.0551440774179597 0.0562953339828949 0.0442468325743023 0.0442220160924995 0.0573320064038769 0.048717115946736 0.0280459522140122 0.0378218913106906 0.0356706625014863 0.0313479623824451 0.0495550815504277 0.0570628768303187 0.0475629398220714 0.0442998995148621
"  c e s" 0.0603220768029299 0.0527511330728073 0.0400086505190311 0.0474408875758785 0.0560840397765267 0.0485028778374184 0.0433270870116225 0.0573276654660307 0.0679780312267337 0.0668074651954657 0.0421717362860758 0.0400242308857254 0.0592589400191783 0.0474316822077292 0.0377260870502511 0.0452971818681852 0.0622832168207639 0.0612087109660238 0.038734667527437 0.0343864173651408 0.0205496490336257 0.0249184732559777 0.0464940260582797 0.0335606798744181 0.0302173490751333 0.0409862588174386 0.0281251352169962 0.0422215004871712 0.043147618790788 0.0669987788932234 0.0324278750013512 0.0302669981623608 0.0732553379441105 0.0635228251507321 0.0529678193473067 0.0637486358872405
"e   n t" 0.0495502773738353 0.0505980256004478 0.0421712802768166 0.0495972915566002 0.0528484220971117 0.0388023022699347 0.0541588587645281 0.049756087008253 0.051792785696559 0.0484892892547735 0.0519036754290163 0.0573320064038769 0.0474071520153427 0.0517436533175228 0.0355703106473797 0.0463756861983801 0.0558401254255125 0.0386581332416992 0.0484183344092963 0.0515796260477112 0.0389361771163435 0.0422530633470927 0.0346002054387198 0.041138897910577 0.0399300684207118 0.0377505015423776 0.0605772143135304 0.0530475262531125 0.0399115473814789 0.0410637677087498 0.0421562375017565 0.0356718192627824 0.0657143472733932 0.0645994832041344 0.0529678193473067 0.039977958098778
"  a u t" 0.0560133570312921 0.0570573480175263 0.0443339100346021 0.0485190895662393 0.0399059513794517 0.0463471943779775 0.0530756815892376 0.0562460114006339 0.037765572903741 0.039868971165036 0.0421717362860758 0.0573320064038769 0.0430974109230388 0.030183797768555 0.0571280746760946 0.0593177381607187 0.0515447311620115 0.0429534813796658 0.0430385194749301 0.0290135396518375 0.0356914956899815 0.023835061375283 0.0583878466778397 0.0562953339828949 0.0496427877662904 0.0463791876092068 0.0692311020726061 0.0606257442892714 0.032360714093091 0.0259350111844736 0.0421562375017565 0.0335098908226138 0.0506323659319587 0.0850559862187769 0.0432390362018831 0.0518632969930093
"n   a  " 0.0344697581731028 0.0366028270301112 0.0562283737024221 0.0474408875758785 0.0474557259647533 0.058203453404902 0.0530756815892376 0.044347816681269 0.0312914746916711 0.0474117494935563 0.0627169411433947 0.0540867984942235 0.035555364011507 0.0388077399881421 0.0517386336689159 0.0506897035191596 0.0386585483715087 0.0612087109660238 0.0365827415536906 0.0419084461637653 0.069219870429055 0.0541705940347342 0.0454127696383197 0.0530475262531125 0.0464052146510975 0.0582436309510969 0.0443511747652633 0.0422215004871712 0.0485410711396365 0.0399831422427301 0.0508036708354502 0.0497243541238785 0.0387822377351173 0.0322997416020672 0.0508058675372126 0.0453803848688831
"e   m  " 0.0398556578876501 0.037679380766291 0.0562283737024221 0.0495972915566002 0.0366703337000367 0.0388023022699347 0.0411607326610414 0.0421845085504754 0.0334495074290277 0.0441791302099047 0.0551476551433298 0.0530050625243391 0.0517168931076466 0.0549776316498679 0.0474270808631729 0.0463756861983801 0.0365108512397582 0.0386581332416992 0.0559500753174091 0.0515796260477112 0.0648936285272391 0.0639213009609863 0.0508190517381197 0.0606257442892714 0.028058966998338 0.0485363591259141 0.0616589502834148 0.0595431417126773 0.0593279758373335 0.0702406552912826 0.0453990250018916 0.0454004972435412 0.0323185314459311 0.0333763996554694 0.0345912289615064 0.0270121338505257
"  p e  " 0.0366241180589217 0.0344497195577517 0.0562283737024221 0.0452844835951567 0.05176988287064 0.0592812951346224 0.0487429728880753 0.044347816681269 0.0571878675399506 0.0581871471057282 0.0497410222861406 0.0508415905845701 0.036632799284583 0.044197703875384 0.0388039752516869 0.0388261558870159 0.0322154569762572 0.033288948069241 0.0484183344092963 0.0515796260477112 0.0529964632972453 0.0379194158243139 0.0400064875385198 0.0519649236765184 0.0539595519198809 0.0668723170179261 0.0508415905845701 0.0422215004871712 0.0312820236233213 0.0226931347864144 0.0399943791683331 0.0572911036644687 0.059250640984207 0.0570628768303187 0.0605346506826363 0.0518632969930093
"n   d  " 0.0463187375451069 0.0366028270301112 0.0464965397923875 0.0495972915566002 0.0528484220971117 0.0463471943779775 0.0487429728880753 0.049756087008253 0.0410026220097759 0.0484892892547735 0.047578369143265 0.0540867984942235 0.034477928738431 0.0625235810920067 0.0388039752516869 0.0420616688776005 0.0483231854643858 0.0633563850350071 0.038734667527437 0.0257898130238556 0.0443439794936134 0.044419887108482 0.0497377953181597 0.0606257442892714 0.0431676415359047 0.0625579739845115 0.0400242308857254 0.0671213597488362 0.0355967855024001 0.0389025167767104 0.0378325208349097 0.0454004972435412 0.0527869346950208 0.0689061154177433 0.0324292771514123 0.043219414160841
"r e   d" 0.0409328378305596 0.0441387031833694 0.0529844290657439 0.0409716756337132 0.0409844906059233 0.0452693526482571 0.0552420359398187 0.0421845085504754 0.0474767202218458 0.0474117494935563 0.0454157160003893 0.0486781186448012 0.0743430338422419 0.0485096749851776 0.0463491926617371 0.0550037208399392 0.049397034030261 0.0601348739315321 0.0430385194749301 0.0440575972490866 0.0486702213954293 0.0346691801822299 0.0551440774179597 0.0465519107935477 0.036692495305519 0.0355933300256703 0.0356972870061875 0.0313954747212298 0.0355967855024001 0.0453862695728288 0.0453990250018916 0.058372067884553 0.0560187878396139 0.0452196382428941 0.0432390362018831 0.0615876651791985
"s   q  " 0.0517046372596542 0.0473683643919086 0.0421712802768166 0.043128079614435 0.0506913436441683 0.0441915109185367 0.0541588587645281 0.0530010492044434 0.0485557365905241 0.0506443687772079 0.0432530628575136 0.0486781186448012 0.0420199756499628 0.0431197110979356 0.0485049690646086 0.0355906428964312 0.0418800940691344 0.0386581332416992 0.0527221863567893 0.0494304749623899 0.0432624190181594 0.0346691801822299 0.0378439746985998 0.0346432824510122 0.0399300684207118 0.0323575727506094 0.0530050625243391 0.0530475262531125 0.043147618790788 0.0583537751650655 0.0464799541686033 0.041076640363204 0.0614052097472691 0.0570628768303187 0.0659395302078717 0.0507828116389882
"  e   f" 0.0258523186298271 0.0301435046130328 0.069204152249135 0.0679267253927351 0.0399059513794517 0.0258682015132898 0.0584915674656904 0.0648992439238083 0.0442396711158108 0.0355588121201672 0.0367651034288866 0.0324520790965341 0.0506394578345706 0.0388077399881421 0.0474270808631729 0.0506897035191596 0.0332893055421324 0.0322151110347494 0.0677856681730148 0.0719965613582635 0.0443439794936134 0.0357525920629246 0.0486565388981997 0.0389736927573888 0.0485635967278928 0.033436158508963 0.036779022976072 0.0357258850276064 0.0711935710048002 0.0745631571553615 0.0702603958362609 0.0702626743054805 0.0366276689720552 0.0506029285099053 0.028105373531224 0.0334950459746518
"  e   r" 0.0527818172025637 0.0430621494471897 0.0421712802768166 0.0442062816047958 0.0409844906059233 0.0388023022699347 0.0422439098363319 0.0356945841580946 0.0312914746916711 0.0527994482996423 0.0573103082862055 0.0486781186448012 0.0571040694730264 0.0409637255430389 0.0495828572660444 0.0496111991889647 0.0526185797278868 0.0375842962072076 0.0570260383042823 0.0322372662798195 0.0519149028217913 0.044419887108482 0.0367627182786398 0.0497997185233301 0.0518011698430856 0.0560864594343896 0.0573320064038769 0.0378910901807946 0.0560919044280244 0.0626762770291445 0.0464799541686033 0.0475624256837099 0.0420140908797104 0.0462962962962963 0.0454009880119772 0.039977958098778
"  p l  " 0.0430871977163785 0.0387559345024707 0.0583910034602076 0.0560665034987655 0.0334347160206217 0.0334130936213326 0.0465766185374942 0.0508377410736498 0.0442396711158108 0.0409465109262532 0.0464970425718271 0.0616589502834148 0.0463297167422667 0.0506656605400744 0.0441934162588656 0.0463756861983801 0.0665786110842649 0.081611614621365 0.0279750376587045 0.0279389641091769 0.0519149028217913 0.0487535346312608 0.0810942314969995 0.0714517700552127 0.0302173490751333 0.0302004012339021 0.0530050625243391 0.0552127314063007 0.0388328569117092 0.044305644106809 0.0205376541675224 0.0356718192627824 0.029086678301338 0.0290697674418605 0.0540487952523538 0.0594266944711564
"e   i  " 0.0420100177734691 0.033373165821572 0.0410899653979239 0.0420498776240741 0.0377488729265083 0.0463471943779775 0.0335784924340074 0.038939546354285 0.0442396711158108 0.0463342097323391 0.047578369143265 0.0584137423737614 0.037710234557659 0.0463536894302808 0.0420376398559941 0.0388261558870159 0.031141608410382 0.0300674369657661 0.0365827415536906 0.0472813238770686 0.068138309953601 0.0639213009609863 0.0562253338379197 0.0725343726318069 0.0464052146510975 0.0312789869922558 0.0638224222231838 0.0617083468658655 0.0399115473814789 0.0551118987670063 0.0540464583355853 0.0486433899037942 0.0495550815504277 0.0473729543496985 0.0356722048665535 0.0594266944711564
"  l   s" 0.0506274573167448 0.0441387031833694 0.0389273356401384 0.0280332517493827 0.0733406674000733 0.058203453404902 0.0433270870116225 0.0519193951390466 0.0496347529592024 0.0614197663893798 0.0508223488575785 0.0519233265544546 0.0452522814691907 0.0463536894302808 0.0495828572660444 0.0506897035191596 0.0343631541080077 0.0493965035866157 0.0268990746718313 0.0236406619385343 0.0519149028217913 0.0541705940347342 0.0443315132183597 0.032478077297824 0.0464052146510975 0.051772116400975 0.055168534464108 0.0541301288297066 0.0420689283210183 0.0367412658446709 0.0345897333347746 0.0421576045832883 0.030163962682869 0.0570628768303187 0.0518868434422597 0.0594266944711564
"e s   m" 0.0452415576021974 0.0419855957110099 0.0519031141868512 0.0334242617011871 0.0431415690588667 0.0657483455129449 0.061741098991562 0.049756087008253 0.051792785696559 0.0549545278220766 0.0389277565717622 0.0443511747652633 0.0571040694730264 0.0506656605400744 0.0431155280574299 0.0301981212454568 0.053692428293762 0.0601348739315321 0.0441144824618033 0.0408338706211047 0.0486702213954293 0.0357525920629246 0.0346002054387198 0.032478077297824 0.0420884504975071 0.0388290873007313 0.0443511747652633 0.0454693082169536 0.053934523488485 0.0594344006310853 0.0248613708343692 0.0432385688033726 0.0560187878396139 0.0441429801894918 0.0508058675372126 0.0551047530550723
"d   e  " 0.044164377659288 0.0409090419748302 0.0410899653979239 0.0560665034987655 0.0366703337000367 0.0388023022699347 0.0487429728880753 0.0400212004196818 0.0420816383784542 0.0431015904486876 0.0508223488575785 0.0681493661027217 0.0517168931076466 0.0528216460949712 0.0549722982732231 0.0593177381607187 0.02255081988338 0.0461749924831408 0.0333548525930708 0.0440575972490866 0.0519149028217913 0.0520037702733448 0.0529815645780397 0.0433041030637653 0.0528803608814832 0.0442220160924995 0.0465146467050322 0.0465519107935477 0.0453049997303274 0.0453862695728288 0.0508036708354502 0.0562101394443844 0.0387822377351173 0.0462962962962963 0.0291863494362711 0.0442998995148621
"  t i o" 0.0430871977163785 0.0538276868089871 0.0400086505190311 0.0452844835951567 0.0787333635324317 0.0668261872426653 0.0411607326610414 0.0292046597657137 0.0366865565350626 0.0280160337916469 0.0443343894289514 0.0454329107351478 0.0560266341999504 0.0603675955371099 0.0377260870502511 0.0258841039246773 0.0483231854643858 0.0590610368970405 0.034430815579944 0.0279389641091769 0.0346099352145275 0.0357525920629246 0.0410877439584798 0.0389736927573888 0.0755433726878332 0.0593222167094506 0.0465146467050322 0.041138897910577 0.0377541664419395 0.0410637677087498 0.0378325208349097 0.0324289266025295 0.0818736129963588 0.0667527993109388 0.042158060296836 0.043219414160841
